condFile,numWords,condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,currentPhase,imageFalse,truePos,falsePos,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,imagetrain1p1.started,imagetrain1p1.stopped,stimuli1train1p1.started,stimuli1train1p1.stopped,stimuli2train1p1.started,stimuli2train1p1.stopped,stimuli3train1p1.started,stimuli3train1p1.stopped,stimuli4train1p1.started,stimuli4train1p1.stopped,stimuli5train1p1.started,stimuli5train1p1.stopped,listenTrain1p1.started,listenTrain1p1.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.rt,train1QuestAdvance.started,train1QuestAdvance.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1Response.keys,train1Response.rt,train1Response.started,train1Response.stopped,chooseImageTrain1.started,chooseImageTrain1.stopped,train1F.started,train1F.stopped,train1J.started,train1J.stopped,correctFeed.started,correctFeed.stopped,incorrectFeed.started,incorrectFeed.stopped,fFeedback.started,fFeedback.stopped,jFeedback.started,jFeedback.stopped,circle.started,circle.stopped,xTrain.started,xTrain.stopped,train1Instructions.started,train1Instructions.stopped,participant,ID Number,date,expName,psychopyVersion,frameRate,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block5.xlsx,aoiConditions/train1P1Block5Test.xlsx,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,141.48629947158042,None,141.4828956162208,None,143.48771241762444,None,145.48911475368078,None,147.48907888344257,None,149.49157242873918,None,139.4905023262836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block5.xlsx,aoiConditions/train1P1Block5Test.xlsx,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,,,,,,,0,0,0,0,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,152.52863423648523,161.53331661905395,152.5279685988324,None,154.52903526527808,None,156.53064980190248,None,158.53392531747232,None,160.53528762988282,None,150.54933058656752,150.54933058656752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block5.xlsx,aoiConditions/train1P1Block5Test.xlsx,,,,,,,,,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,161.55000913743862,None,None,,161.55000913743862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block5.xlsx,aoiConditions/train1P1Block5Test.xlsx,,,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,train1P1,pngimages/09_plane.png,0.5,-0.5,0,0,0,0,0,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.13618408284384,None,162.13561314251274,None,162.13561314251274,None,j,1.3271290473639965,163.1357736144564,None,161.65823440079112,None,163.1357736144564,None,163.1357736144564,None,164.6556056815316,None,164.6556056815316,None,164.6556056815316,None,164.6556056815316,None,164.6556056815316,None,164.6556056815316,None,164.6556056815316,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block5.xlsx,aoiConditions/train1P1Block5Test.xlsx,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block6.xlsx,aoiConditions/train1P1Block6Test.xlsx,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,167.57511257578153,None,167.5740289559006,None,169.57673545689323,None,171.5776971558342,None,173.5815650961129,None,175.58174444707112,None,165.57786174339708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block6.xlsx,aoiConditions/train1P1Block6Test.xlsx,trainingaudio/03_kikita3.wav,pngimages/03_box.png,,,,,,,0,0,0,0,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,178.59963948559016,187.60658810968744,178.59949113400654,None,180.5860481158714,None,182.58806251077914,None,184.58869797970402,None,186.59126099986025,None,176.60934067552444,176.60934067552444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block6.xlsx,aoiConditions/train1P1Block6Test.xlsx,,,,,,,,,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,187.6232806280721,None,None,,187.6232806280721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block6.xlsx,aoiConditions/train1P1Block6Test.xlsx,,,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,train1P1,pngimages/03_box.png,-0.5,0.5,0,0,0,0,0,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.1588215771015,None,188.1586614449625,None,188.1586614449625,None,f,3.40864653052995,189.15951251261868,None,187.66945346654393,None,189.15951251261868,None,189.15951251261868,None,192.62669203506084,None,192.62669203506084,None,192.62669203506084,None,192.62669203506084,None,192.62669203506084,None,192.62669203506084,None,192.62669203506084,None,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
aoiConditions/train1P1LoopCondition.xlsx,two,aoiConditions/train1P1Block6.xlsx,aoiConditions/train1P1Block6Test.xlsx,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas,1234,2020_Dec_01_1536,experiment,2020.1.3,59.98523266152675,
