condFile,numWords,condFiles,testFiles,audioA,audioX,audioB,correctLabel,currentPhase,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,trial1phases.thisRepN,trial1phases.thisTrialN,trial1phases.thisN,trial1phases.thisIndex,train1Words.thisRepN,train1Words.thisTrialN,train1Words.thisN,train1Words.thisIndex,train1Questions.thisRepN,train1Questions.thisTrialN,train1Questions.thisN,train1Questions.thisIndex,alltrain2.thisRepN,alltrain2.thisTrialN,alltrain2.thisN,alltrain2.thisIndex,trial2phases.thisRepN,trial2phases.thisTrialN,trial2phases.thisN,trial2phases.thisIndex,train2Words.thisRepN,train2Words.thisTrialN,train2Words.thisN,train2Words.thisIndex,train2Questions.thisRepN,train2Questions.thisTrialN,train2Questions.thisN,train2Questions.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,instructions.started,instructions.stopped,train1Type.started,train1Type.stopped,skipTrain1Type.keys,skipTrain1Type.rt,skipTrain1Type.started,skipTrain1Type.stopped,train1QuestText.started,train1QuestText.stopped,train1QuestAdvance.keys,train1QuestAdvance.rt,train1QuestAdvance.started,train1QuestAdvance.stopped,train2warning3.started,train2warning3.stopped,train2warning2.started,train2warning2.stopped,train2warning1.started,train2warning1.stopped,skipTrain2Instr.keys,skipTrain2Instr.rt,skipTrain2Instr.started,skipTrain2Instr.stopped,train2Type.started,train2Type.stopped,skipTrain2Type.keys,skipTrain2Type.rt,skipTrain2Type.started,skipTrain2Type.stopped,train2QuestText.started,train2QuestText.stopped,train2QuestAdvance.keys,train2QuestAdvance.rt,train2QuestAdvance.started,train2QuestAdvance.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Text.started,test1Text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Text.started,test2Text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,test3warning3.started,test3warning3.stopped,test3warning2.started,test3warning2.stopped,test3warning1.started,test3warning1.stopped,test3Text.started,test3Text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,skipPostTestInstr.keys,skipPostTestInstr.rt,skipPostTestInstr.started,skipPostTestInstr.stopped,postTestWarning3.started,postTestWarning3.stopped,postTestWarning2.started,postTestWarning2.stopped,postTestWarning1.started,postTestWarning1.stopped,postTestResponse.keys,postTestResponse.rt,postTestResponse.started,postTestResponse.stopped,postTestAudio1.started,postTestAudio1.stopped,fSound.started,fSound.stopped,fMute.started,fMute.stopped,postTestAudio2.started,postTestAudio2.stopped,xMute1.started,xMute1.stopped,xSound.started,xSound.stopped,xMute2.started,xMute2.stopped,postTestAudio3.started,postTestAudio3.stopped,jMute1.started,jMute1.stopped,jSound.started,jSound.stopped,jMute2.started,jMute2.stopped,textInstrPostTest.started,textInstrPostTest.stopped,fText.started,fText.stopped,xText.started,xText.stopped,jText.started,jText.stopped,text.started,text.stopped,quit.keys,quit.rt,quit.started,quit.stopped,participant,session,date,expName,psychopyVersion,frameRate,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block8.xlsx,aoiConditions/train2P1Block8Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.951398936565965,None,space,0.13551864493638277,18.951398936565965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block9.xlsx,aoiConditions/train2P1Block9Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11759526375681,None,space,0.13341627549380064,19.11759526375681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block10.xlsx,aoiConditions/train2P1Block10Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.28601478599012,None,space,0.14399344520643353,19.28601478599012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block11.xlsx,aoiConditions/train2P1Block11Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.46829038998112,None,space,0.12594735017046332,19.46829038998112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block12.xlsx,aoiConditions/train2P1Block12Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.619850175920874,None,space,0.14824991300702095,19.619850175920874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block13.xlsx,aoiConditions/train2P1Block13Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.803667441941798,None,space,0.07366827270016074,19.803667441941798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,aoiConditions/train2P1Block14.xlsx,aoiConditions/train2P1Block14Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.903454863931984,None,space,0.18328072363510728,19.903454863931984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P1LoopCondition.xlsx,two,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block1.xlsx,aoiConditions/train2P2Block1Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.123067541513592,None,space,0.15324002085253596,20.123067541513592,None,20.30170137900859,None,space,0.12165274610742927,20.30170137900859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block2.xlsx,aoiConditions/train2P2Block2Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.452856776304543,None,space,0.31697905203327537,20.452856776304543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block3.xlsx,aoiConditions/train2P2Block3Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.80287112435326,None,space,0.15321698831394315,20.80287112435326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block4.xlsx,aoiConditions/train2P2Block4Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.98750358680263,None,space,0.2627901709638536,20.98750358680263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block5.xlsx,aoiConditions/train2P2Block5Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.292353611905128,None,space,0.0865898416377604,21.292353611905128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block6.xlsx,aoiConditions/train2P2Block6Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.404768845066428,None,space,0.1138625000603497,21.404768845066428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,aoiConditions/train2P2Block7.xlsx,aoiConditions/train2P2Block7Test.xlsx,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.55656726239249,None,space,0.1295313467271626,21.55656726239249,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
aoiConditions/train2P2LoopCondition.xlsx,four,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.3937155460007489,21.712495657615364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.712495657615364,None,None,None,None,None,22.12869689334184,None,space,0.15298213297501206,22.12869689334184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0.36042953561991453,22.31927172234282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31927172234282,None,None,None,None,None,22.695616664830595,None,h,0.16796076204627752,22.695616664830595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0.6501359292306006,22.886593617498875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.886593617498875,None,None,None,None,None,23.563076754566282,None,j,0.4467377020046115,23.563076754566282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0.009674374014139175,24.03696289146319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/82_tipiko1.wav,postTest/82_tipiko1.wav,postTest/82_tipiko3.wav,audioA,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03696289146319,None,None,None,None,None,f,0.3327241693623364,28.568152195308357,None,24.563959387270735,None,24.594838093500584,25.59864675067365,25.5655608586967,None,26.065815951814876,None,24.594838093500584,26.099146289750934,26.066100421361625,27.066782709676772,27.066782709676772,None,27.567174110235648,None,24.594838093500584,27.600388908293098,27.567229765467346,28.568152195308357,28.568152195308357,None,24.074931657873094,None,24.074931657873094,None,24.074931657873094,None,24.074931657873094,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/83_pitita3.wav,postTest/83_pitita3.wav,postTest/83_pitita2.wav,audioA,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.3057441362179816,33.421853619627655,None,29.418166392156856,None,29.418690625578165,30.419354035053402,30.419354035053402,None,30.91965972413309,None,29.418690625578165,30.919820724520832,30.919820724520832,31.920552098657936,31.920552098657936,None,32.42081285608001,None,29.418690625578165,32.42089720722288,32.42089720722288,33.421853619627655,33.421853619627655,None,28.919662140775472,None,28.919662140775472,None,28.919662140775472,None,28.919662140775472,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/84_pitoka3.wav,postTest/84_pitoka1.wav,postTest/84_pitoka1.wav,audioB,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,38.25924808578566,None,34.25551517135464,None,34.255775853060186,35.25660615321249,35.25660615321249,None,35.757079110620545,None,34.255775853060186,35.75711550936103,35.75711550936103,36.75793259451166,36.75793259451166,None,37.258402531174944,None,34.255775853060186,37.258361148647964,37.258361148647964,38.25924808578566,38.25924808578566,None,33.758602045010775,None,33.758602045010775,None,33.758602045010775,None,33.758602045010775,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/85_kipata2.wav,postTest/85_kipata2.wav,postTest/85_kipata3.wav,audioA,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.3946455270051956,49.25153033481911,44.764389225281775,45.247951473249124,None,45.24843077454716,46.24905000673607,46.24905000673607,44.764389225281775,46.749575070710854,None,45.24843077454716,46.74962279666215,46.74962279666215,47.750500672031194,47.750500672031194,44.764389225281775,48.25069875097834,None,45.24843077454716,48.25070418836549,48.25070418836549,49.25153033481911,49.25153033481911,44.764389225281775,44.764389225281775,44.764389225281775,44.764389225281775,44.764389225281775,44.764389225281775,44.764389225281775,44.764389225281775,44.764389225281775,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/86_totipa2.wav,postTest/86_totipa1.wav,postTest/86_totipa1.wav,audioB,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4.905505127739161,54.1723293713294,None,50.16902387808077,None,50.1690587666817,51.169867544900626,51.169867544900626,None,51.670333705982195,None,50.1690587666817,51.67023455305025,51.67023455305025,52.67123967316002,52.67123967316002,None,53.17134939800017,None,50.1690587666817,53.17160252807662,53.17160252807662,54.1723293713294,54.1723293713294,None,49.675217864103615,None,49.675217864103615,None,49.675217864103615,None,49.675217864103615,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/87_kopoko1.wav,postTest/87_kopoko3.wav,postTest/87_kopoko3.wav,audioB,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0.11724977707490325,63.58060178812593,None,59.59316828022711,None,59.59355469653383,60.59424793487415,60.59424793487415,None,61.09491043784656,None,59.59355469653383,61.09478598739952,61.09478598739952,62.09585680626333,62.09585680626333,None,62.59616287345998,None,59.59355469653383,62.59602256445214,62.59602256445214,63.59687325358391,63.58060178812593,None,59.09399835392833,None,59.09399835392833,None,59.09399835392833,None,59.09399835392833,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/88_pokota2.wav,postTest/88_pokota2.wav,postTest/88_pokota1.wav,audioA,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.101309072691947,68.20083105517551,None,64.21372226686216,None,64.213939526584,65.21482004504651,65.21482004504651,None,65.7152986662928,None,64.213939526584,65.71536904759705,65.71536904759705,66.71617253916338,66.71617253916338,None,67.21666135559789,None,64.213939526584,67.21654294617474,67.21654294617474,68.217382685747,68.20083105517551,None,63.71317001711577,None,63.71317001711577,None,63.71317001711577,None,63.71317001711577,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/89_totako3.wav,postTest/89_totako2.wav,postTest/89_totako2.wav,audioB,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.8491814052686095,74.82288894616067,None,70.81912884549237,None,70.81960172764957,71.82068462949246,71.82068462949246,None,72.32079699742607,None,70.81960172764957,72.32081413967535,72.32081413967535,73.32188118295744,73.32188118295744,None,73.8224130432587,None,70.81960172764957,73.82233843300492,73.82233843300492,74.82288894616067,74.82288894616067,None,70.32047091890126,None,70.32047091890126,None,70.32047091890126,None,70.32047091890126,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/90_papiki2.wav,postTest/90_papiki3.wav,postTest/90_papiki3.wav,audioB,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.1426726672798395,80.19411691417918,None,76.19048292576335,None,76.19091767212376,77.1917691170238,77.1917691170238,None,77.69192717238329,None,76.19091767212376,77.69255448505282,77.69255448505282,78.69276781799272,78.69276781799272,None,79.19298930712975,None,76.19091767212376,79.1931008445099,79.1931008445099,80.19411691417918,80.19411691417918,None,75.70630031265318,None,75.70630031265318,None,75.70630031265318,None,75.70630031265318,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/91_papipo1.wav,postTest/91_papipo1.wav,postTest/91_papipo2.wav,audioA,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.9331463049165905,85.86535583203658,None,81.86166482898406,None,81.86207314487547,82.86298537999392,82.86298537999392,None,83.36351044396869,None,81.86207314487547,83.36368994601071,83.36368994601071,84.36429860582575,84.36429860582575,None,84.86464092056266,None,81.86207314487547,84.86458594491705,84.86458594491705,85.86535583203658,85.86535583203658,None,81.36226571118459,None,81.36226571118459,None,81.36226571118459,None,81.36226571118459,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
,,,,postTest/92_katoki1.wav,postTest/92_katoki2.wav,postTest/92_katoki2.wav,audioB,postTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0.3798726797103882,91.31997062405571,None,87.31635287185199,None,87.31669095763937,88.31739023746923,88.31739023746923,None,88.81783110057003,None,87.31669095763937,88.81783389486372,88.81783389486372,89.81863851938397,89.81863851938397,None,90.31950453869067,None,87.31669095763937,90.31936573982239,90.31936573982239,91.31997062405571,91.31997062405571,None,86.819163356442,None,86.819163356442,None,86.819163356442,None,86.819163356442,None,,,,,,,post,001,2020_Aug_20_1544,condition1,2020.1.3,59.93871339208576,
