train1QuestAdvance.keys,train1QuestAdvance.rt,train1Response.keys,train1Response.rt,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,blocktest1.ran,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,participant,session,date,expName,psychopyVersion,OS,frameRate,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train1blocks.ran,condFiles,testFiles,skipTrain2Instr.keys,train2QuestAdvance.keys,train2Response.keys,train2Response.rt,blocktest2.thisRepN,blocktest2.thisTrialN,blocktest2.thisN,blocktest2.thisIndex,blocktest2.ran,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,train2blocks.ran,train2QuestAdvance.rt,skipTest1Instr.keys,skipTest1Instr.rt,test1Response.keys,test1Response.rt,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test1Loop.ran,firstAudio,secondAudio,imageLoc,whichAudio,skipTest2Instr.keys,skipTest2Instr.rt,test2Response.keys,test2Response.rt,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test2Loop.ran,skipTest3Instr.keys,skipTest3Instr.rt,test3Response.keys,test3Response.rt,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,test3Loop.ran,skipPostTestInstr.keys,skipPostTestInstr.rt,postTestResponse.keys,postTestResponse.rt,postTestLoop.thisRepN,postTestLoop.thisTrialN,postTestLoop.thisN,postTestLoop.thisIndex,postTestLoop.ran,audioA,audioX,audioB,correctLabel,quit.keys,quit.rt
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/63_pitapa2.wav,novelaudio/63_pitapa3.wav,pngimages/63_chair.png,1,,,j,0.3949,0,49,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/61_pikati2.wav,novelaudio/61_pikati1.wav,pngimages/61_key.png,1,,,f,0.64743,0,50,50,50,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/53_patapo1.wav,novelaudio/53_patapo2.wav,pngimages/53_hammer.png,1,,,f,3.29609,0,51,51,51,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/52_pakaki2.wav,novelaudio/52_pakaki1.wav,pngimages/52_newspaper.png,2,,,j,0.32283,0,52,52,52,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/57_tipipa3.wav,novelaudio/57_tipipa1.wav,pngimages/57_flashlight.png,1,,,j,2.247795,0,53,53,53,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/71_kotato2.wav,novelaudio/71_kotato3.wav,pngimages/71_eye.png,1,,,,,,,,,,j,3.90024,f,1.995655,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/74_tatiko1.wav,novelaudio/74_tatiko3.wav,pngimages/74_boat.png,1,,,,,,,,,,,,f,0.231135,0,1,1,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/44_pokato3.wav,novelaudio/44_pokato2.wav,pngimages/44_envelope.png,2,,,,,,,,,,,,j,0.838165,0,2,2,2,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/53_patapo3.wav,novelaudio/53_patapo1.wav,pngimages/53_hammer.png,2,,,,,,,,,,,,j,0.187645,0,3,3,3,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/41_pototo1.wav,novelaudio/41_pototo3.wav,pngimages/41_piano.png,1,,,,,,,,,,,,f,0.138905,0,4,4,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/33_tipoka2.wav,novelaudio/33_tipoka3.wav,pngimages/33_watermelon.png,2,,,,,,,,,,,,j,0.069775,0,5,5,5,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/79_katapi1.wav,novelaudio/79_katapi3.wav,pngimages/79_pig.png,1,,,,,,,,,,,,f,0.40571,0,6,6,6,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/76_patoti2.wav,novelaudio/76_patoti1.wav,pngimages/76_rabbit.png,2,,,,,,,,,,,,j,0.54878,0,7,7,7,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/81_kakapa1.wav,novelaudio/81_kakapa2.wav,pngimages/81_cat.png,1,,,,,,,,,,,,f,0.966575,0,8,8,8,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/65_totipo3.wav,novelaudio/65_totipo1.wav,pngimages/65_wrench.png,2,,,,,,,,,,,,f,0.15555,0,9,9,9,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/64_popiti3.wav,novelaudio/64_popiti1.wav,pngimages/64_shovel.png,2,,,,,,,,,,,,j,0.396335,0,10,10,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/47_takiko3.wav,novelaudio/47_takiko1.wav,pngimages/47_notebook.png,2,,,,,,,,,,,,j,1.291785,0,11,11,11,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/73_takiti1.wav,novelaudio/73_takiti2.wav,pngimages/73_car.png,1,,,,,,,,,,,,f,0.28405,0,12,12,12,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/61_pikati2.wav,novelaudio/61_pikati3.wav,pngimages/61_key.png,1,,,,,,,,,,,,j,0.276165,0,13,13,13,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/69_kotota2.wav,novelaudio/69_kotota3.wav,pngimages/69_tooth.png,2,,,,,,,,,,,,j,1.913185,0,14,14,14,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/56_pipiko3.wav,novelaudio/56_pipiko2.wav,pngimages/56_towel.png,1,,,,,,,,,,,,f,1.062125,0,15,15,15,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/59_tipoko2.wav,novelaudio/59_tipoko1.wav,pngimages/59_umbrella.png,1,,,,,,,,,,,,f,0.53322,0,16,16,16,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/34_kipaki2.wav,novelaudio/34_kipaki3.wav,pngimages/34_knife.png,1,,,,,,,,,,,,f,0.354045,0,17,17,17,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/63_pitapa3.wav,novelaudio/63_pitapa2.wav,pngimages/63_chair.png,2,,,,,,,,,,,,f,1.32463,0,18,18,18,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/67_tokoki1.wav,novelaudio/67_tokoki3.wav,pngimages/67_laptop.png,1,,,,,,,,,,,,j,2.250295,0,19,19,19,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/36_pipapa2.wav,novelaudio/36_pipapa1.wav,pngimages/36_microwave.png,1,,,,,,,,,,,,f,0.470095,0,20,20,20,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/35_titato1.wav,novelaudio/35_titato2.wav,pngimages/35_skillet.png,2,,,,,,,,,,,,f,1.906785,0,21,21,21,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/37_kokiti3.wav,novelaudio/37_kokiti1.wav,pngimages/37_mug.png,2,,,,,,,,,,,,j,3.050955,0,22,22,22,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/60_pipopa3.wav,novelaudio/60_pipopa2.wav,pngimages/60_firewood.png,1,,,,,,,,,,,,f,0.054915,0,23,23,23,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/62_pitako2.wav,novelaudio/62_pitako1.wav,pngimages/62_screwdriver.png,1,,,,,,,,,,,,f,0.086095,0,24,24,24,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/49_tatopi3.wav,novelaudio/49_tatopi1.wav,pngimages/49_calculator.png,2,,,,,,,,,,,,j,0.28564,0,25,25,25,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/68_pokopo2.wav,novelaudio/68_pokopo1.wav,pngimages/68_heart.png,2,,,,,,,,,,,,j,0.293115,0,26,26,26,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/42_tokota3.wav,novelaudio/42_tokota1.wav,pngimages/42_harp.png,1,,,,,,,,,,,,f,0.21406,0,27,27,27,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/77_takopo1.wav,novelaudio/77_takopo3.wav,pngimages/77_bear.png,1,,,,,,,,,,,,f,0.174405,0,28,28,28,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/46_tapiti1.wav,novelaudio/46_tapiti3.wav,pngimages/46_paper.png,1,,,,,,,,,,,,f,0.68363,0,29,29,29,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/72_topata2.wav,novelaudio/72_topata3.wav,pngimages/72_nose.png,1,,,,,,,,,,,,f,0.1119,0,30,30,30,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/45_totaka1.wav,novelaudio/45_totaka2.wav,pngimages/45_scissors.png,2,,,,,,,,,,,,f,0.86638,0,31,31,31,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/78_kakoka2.wav,novelaudio/78_kakoka1.wav,pngimages/78_cow.png,2,,,,,,,,,,,,j,0.42658,0,32,32,32,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/70_kopati1.wav,novelaudio/70_kopati2.wav,pngimages/70_hand.png,2,,,,,,,,,,,,j,0.76873,0,33,33,33,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/39_kotipa3.wav,novelaudio/39_kotipa2.wav,pngimages/39_fork.png,1,,,,,,,,,,,,f,0.368225,0,34,34,34,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/57_tipipa1.wav,novelaudio/57_tipipa3.wav,pngimages/57_flashlight.png,2,,,,,,,,,,,,j,0.35155,0,35,35,35,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/75_kakita3.wav,novelaudio/75_kakita1.wav,pngimages/75_chicken.png,2,,,,,,,,,,,,j,0.431935,0,36,36,36,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/38_kokiko3.wav,novelaudio/38_kokiko1.wav,pngimages/38_plate.png,2,,,,,,,,,,,,j,0.215105,0,37,37,37,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/31_kikopi1.wav,novelaudio/31_kikopi2.wav,pngimages/31_tomato.png,2,,,,,,,,,,,,f,0.600115,0,38,38,38,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/28_pipiki2.wav,novelaudio/28_pipiki1.wav,pngimages/28_grape.png,2,,,,,,,,,,,,j,2.24459,0,39,39,39,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/29_pipito1.wav,novelaudio/29_pipito3.wav,pngimages/29_cherry.png,2,,,,,,,,,,,,j,0.129835,0,40,40,40,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/52_pakaki2.wav,novelaudio/52_pakaki1.wav,pngimages/52_newspaper.png,2,,,,,,,,,,,,j,0.28275,0,41,41,41,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/48_pakipa1.wav,novelaudio/48_pakipa3.wav,pngimages/48_brush.png,1,,,,,,,,,,,,f,0.82533,0,42,42,42,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/51_tapopa1.wav,novelaudio/51_tapopa2.wav,pngimages/51_pencil.png,1,,,,,,,,,,,,f,1.421085,0,43,43,43,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/43_potaki1.wav,novelaudio/43_potaki2.wav,pngimages/43_guitar.png,2,,,,,,,,,,,,j,2.05759,0,44,44,44,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/66_kopipa1.wav,novelaudio/66_kopipa3.wav,pngimages/66_safe.png,2,,,,,,,,,,,,j,2.293335,0,45,45,45,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/55_pikiki3.wav,novelaudio/55_pikiki1.wav,pngimages/55_toilet.png,2,,,,,,,,,,,,j,0.31957,0,46,46,46,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/32_kipoto3.wav,novelaudio/32_kipoto2.wav,pngimages/32_greenpepper.png,2,,,,,,,,,,,,j,1.714285,0,47,47,47,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/50_katoko2.wav,novelaudio/50_katoko1.wav,pngimages/50_ruler.png,2,,,,,,,,,,,,j,0.227325,0,48,48,48,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/80_tatato1.wav,novelaudio/80_tatato3.wav,pngimages/80_dog.png,1,,,,,,,,,,,,f,0.290985,0,49,49,49,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/40_kototi3.wav,novelaudio/40_kototi1.wav,pngimages/40_spoon.png,2,,,,,,,,,,,,j,0.33885,0,50,50,50,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/58_kipoki3.wav,novelaudio/58_kipoki2.wav,pngimages/58_nail.png,2,,,,,,,,,,,,j,1.61356,0,51,51,51,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/54_kapapa2.wav,novelaudio/54_kapapa1.wav,pngimages/54_toiletpaper.png,2,,,,,,,,,,,,j,0.11508,0,52,52,52,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novelaudio/30_tikipa3.wav,novelaudio/30_tikipa2.wav,pngimages/30_mushroom.png,1,,,,,,,,,,,,f,1.95938,0,53,53,53,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.5384,f,1.068895,0,0,0,0,1,postTest/82_tipiko1.wav,postTest/82_tipiko1.wav,postTest/82_tipiko3.wav,audioA,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.942465,0,1,1,1,1,postTest/83_pitita3.wav,postTest/83_pitita3.wav,postTest/83_pitita2.wav,audioA,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.292895,0,2,2,2,1,postTest/84_pitoka3.wav,postTest/84_pitoka1.wav,postTest/84_pitoka1.wav,audioB,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.8894,0,3,3,3,1,postTest/85_kipata2.wav,postTest/85_kipata2.wav,postTest/85_kipata3.wav,audioA,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0.32584,0,4,4,4,1,postTest/86_totipa2.wav,postTest/86_totipa1.wav,postTest/86_totipa1.wav,audioB,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0.22175,0,5,5,5,1,postTest/87_kopoko1.wav,postTest/87_kopoko3.wav,postTest/87_kopoko3.wav,audioB,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.24859,0,6,6,6,1,postTest/88_pokota2.wav,postTest/88_pokota2.wav,postTest/88_pokota1.wav,audioA,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0.16933,0,7,7,7,1,postTest/89_totako3.wav,postTest/89_totako2.wav,postTest/89_totako2.wav,audioB,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.17121,0,8,8,8,1,postTest/90_papiki2.wav,postTest/90_papiki3.wav,postTest/90_papiki3.wav,audioB,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.08285,0,9,9,9,1,postTest/91_papipo1.wav,postTest/91_papipo1.wav,postTest/91_papipo2.wav,audioA,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.8233,0,10,10,10,1,postTest/92_katoki1.wav,postTest/92_katoki2.wav,postTest/92_katoki2.wav,audioB,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.26878,0,11,11,11,1,postTest/93_pakopa3.wav,postTest/93_pakopa3.wav,postTest/93_pakopa1.wav,audioA,,
,,,,,,,,,,,,,,,test,001,2020-08-08_11h15.29.823,condition1,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.424915
