condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,audioFalse,imageFalse,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,blockloop2.thisRepN,blockloop2.thisTrialN,blockloop2.thisN,blockloop2.thisIndex,blocktest2.thisRepN,blocktest2.thisTrialN,blocktest2.thisN,blocktest2.thisIndex,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1TestAnswer.keys,train1TestAnswer.rt,train1TestAnswer.started,train1TestAnswer.stopped,notice.started,notice.stopped,stimulitrain2.started,stimulitrain2.stopped,imagetrain2.started,imagetrain2.stopped,stimulitest2.started,stimulitest2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,correct2.started,correct2.stopped,incorrect2.started,incorrect2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,wavaudio/pakito1.wav,pngimages/100_bicycle.png,wavaudio/pakito1.wav,pngimages/19_burger.png,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,81.15081527357107,None,81.14160357281798,None,81.14160357281798,None,j,-0.01107219501864165,83.1336188603309,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,wavaudio/pakito1.wav,pngimages/23_lemon.png,wavaudio/pakito1.wav,pngimages/26_pineapple.png,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,83.16694056415,85.1663019231055,83.17171983764274,None,83.17171983764274,None,j,5.928025348111987e-05,85.1663019231055,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,wavaudio/pakito1.wav,pngimages/06_tent.png,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,85.19962362692459,None,85.19414628105005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,wavaudio/pakito1.wav,pngimages/14_coffee.png,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,85.69902961592307,86.19876976445084,85.70036768866703,85.70036768866703,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,wavaudio/pakito1.wav,pngimages/07_suitcase.png,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,86.2154306163604,86.71533841104247,86.21655913145514,86.21655913145514,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,wavaudio/pakito1.wav,pngimages/18_donut.png,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,86.73199926295202,87.23195727588609,86.73422502941685,86.73422502941685,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,wavaudio/pakito1.wav,pngimages/15_barrel.png,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,87.28193983161474,None,87.2752424449427,87.2752424449427,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,wavaudio/pakito1.wav,pngimages/09_plane.png,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,87.79837964740582,87.79459839692572,87.79459839692572,87.79459839692572,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,wavaudio/pakito1.wav,pngimages/06_tent.png,wavaudio/pakito1.wav,pngimages/18_donut.png,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,88.31484823491192,None,88.31326866120799,None,88.31326866120799,None,j,-0.6972617046558298,90.29832399194129,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,wavaudio/pakito1.wav,pngimages/07_suitcase.png,wavaudio/pakito1.wav,pngimages/09_plane.png,0,6,6,6,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,90.33164569576039,92.33101460634498,90.33701626164839,None,90.33701626164839,None,j,-0.9001795777003281,92.33101460634498,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,wavaudio/pakito1.wav,pngimages/14_coffee.png,wavaudio/pakito1.wav,pngimages/15_barrel.png,0,6,6,6,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,92.38099716207363,94.38047964911675,92.37829534109915,None,92.37829534109915,None,j,0.6058636115631089,94.36382415884873,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,wavaudio/pakito1.wav,pngimages/05_megaphone.png,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,95.01368407617556,None,95.00700186827453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,wavaudio/pakito1.wav,pngimages/12_pie.png,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,95.52978301150725,96.03030241240049,95.5320003957022,95.5320003957022,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,wavaudio/pakito1.wav,pngimages/16_icecream.png,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,96.04696326431004,None,96.04612873407314,96.04612873407314,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,wavaudio/pakito1.wav,pngimages/20_pizza.png,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,96.56267072339543,96.55647748330375,96.55647748330375,96.55647748330375,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,wavaudio/pakito1.wav,pngimages/04_ladder.png,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,97.06240483060829,97.56230620638235,97.06359526904998,97.06359526904998,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,wavaudio/pakito1.wav,pngimages/08_bell.png,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,97.5789670582919,98.07886994438013,97.57998796267202,97.57998796267202,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,wavaudio/pakito1.wav,pngimages/12_pie.png,wavaudio/pakito1.wav,pngimages/04_ladder.png,0,7,7,7,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,98.12885250010878,100.1291618902469,98.13082664634567,None,98.13082664634567,None,j,0.46362985554151237,100.1291618902469,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,wavaudio/pakito1.wav,pngimages/05_megaphone.png,wavaudio/pakito1.wav,pngimages/20_pizza.png,0,7,7,7,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,100.62893209423638,102.6282477658242,100.63189633429283,None,100.63189633429283,None,j,-0.041048754821531475,102.6282477658242,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,wavaudio/pakito1.wav,pngimages/16_icecream.png,wavaudio/pakito1.wav,pngimages/08_bell.png,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,102.6615694696433,None,102.65475473069819,None,102.65475473069819,None,j,-0.2913980175508186,104.64437275432283,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,wavaudio/pakito1.wav,pngimages/10_backpack.png,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,104.67769445814193,None,104.67330077069346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,wavaudio/pakito1.wav,pngimages/22_egg.png,,,,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,105.19349208361237,105.19291800895007,105.19291800895007,105.19291800895007,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,wavaudio/pakito1.wav,pngimages/02_pallet.png,,,,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,105.69339912310825,105.69356140756281,105.69356140756281,105.69356140756281,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,wavaudio/pakito1.wav,pngimages/21_cheese.png,,,,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,106.20991120793624,106.20739183423575,106.20739183423575,106.20739183423575,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,wavaudio/pakito1.wav,pngimages/25_apple.png,,,,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,106.70977935656556,107.2097694639233,106.7122297838796,106.7122297838796,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,wavaudio/pakito1.wav,pngimages/24_banana.png,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,107.25975201965194,None,107.24868677207269,107.24868677207269,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,wavaudio/pakito1.wav,pngimages/10_backpack.png,wavaudio/pakito1.wav,pngimages/21_cheese.png,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,107.79520615183866,None,107.78796353773214,None,107.78796353773214,None,j,-1.099820422299672,109.77648166689323,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,wavaudio/pakito1.wav,pngimages/02_pallet.png,wavaudio/pakito1.wav,pngimages/24_banana.png,0,8,8,8,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,109.82646422262188,None,109.81954066472827,None,109.81954066472827,None,j,-1.193285395624116,111.80894535488915,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,wavaudio/pakito1.wav,pngimages/22_egg.png,wavaudio/pakito1.wav,pngimages/25_apple.png,0,8,8,8,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,111.8589279106178,113.85849761893041,111.85261905513471,None,111.85261905513471,None,j,0.6576534226187505,113.8420377158327,None,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/23_lemon.png,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,114.52526774292346,None,116.54138079981786,None,116.54010555660352,117.03957618761342,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/16_icecream.png,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,117.05623703952297,117.05696116498439,117.05696116498439,None,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/100_bicycle.png,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,117.57340989172226,117.5710475918604,117.5710475918604,117.5710475918604,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/06_tent.png,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,118.07352006995934,118.57320509158308,118.07537391874939,118.07537391874939,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/19_burger.png,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,118.58986594349263,119.08975372632267,118.59176094870782,118.59176094870782,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/25_apple.png,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,119.10641457823222,None,119.10663803090574,119.10663803090574,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/07_suitcase.png,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,119.60637644255185,119.60664293944137,119.60664293944137,119.60664293944137,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/20_pizza.png,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,120.12270464530448,120.11727525223978,120.11727525223978,120.11727525223978,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,wavaudio/pakito2.wav,pngimages/13_toast.png,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,120.62265284110909,121.12252250005258,120.62534378777491,120.62534378777491,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/23_lemon.png,wavaudio/pakito2.wav,pngimages/06_tent.png,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,121.15584420387168,None,j,0.12099820422008634,123.15581007051514,None,121.15741554636043,None,121.15741554636043,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/16_icecream.png,wavaudio/pakito2.wav,pngimages/19_burger.png,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,123.32233793827473,None,j,1.5667873416678049,125.30525336461142,None,123.31367040774785,None,123.31367040774785,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/100_bicycle.png,wavaudio/pakito2.wav,pngimages/25_apple.png,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,126.92162717918983,None,j,0.24409198487410322,128.9042676507961,None,126.91518692538375,None,126.91518692538375,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/06_tent.png,wavaudio/pakito2.wav,pngimages/07_suitcase.png,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,129.18750590910201,None,j,0.015318852325435728,131.17032694013324,None,129.1830676670652,None,129.1830676670652,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/19_burger.png,wavaudio/pakito2.wav,pngimages/20_pizza.png,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,131.23703181801247,None,j,0.08387402980588377,133.23636516038096,None,131.2426979545271,None,131.2426979545271,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/25_apple.png,wavaudio/pakito2.wav,pngimages/13_toast.png,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,133.35310099993364,None,j,0.7633010576828383,135.33590655011358,None,133.34912416234147,None,133.34912416234147,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/07_suitcase.png,wavaudio/pakito2.wav,pngimages/23_lemon.png,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,136.1358735494781,None,j,0.20504818693734705,138.1182244917145,None,136.12808314035647,None,136.12808314035647,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/20_pizza.png,wavaudio/pakito2.wav,pngimages/16_icecream.png,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,138.36816158667204,None,j,0.009927746024914086,140.36777026136406,None,138.36727676255396,None,138.36727676255396,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,wavaudio/pakito2.wav,pngimages/13_toast.png,wavaudio/pakito2.wav,pngimages/100_bicycle.png,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,140.43449515109532,None,j,0.8733358102617785,142.4008784806938,None,140.42505086021265,None,140.42505086021265,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/24_banana.png,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,143.33405813841964,None,143.33082996908342,None,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/21_cheese.png,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,143.84973108655538,143.84504552872386,143.84504552872386,143.84504552872386,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/14_coffee.png,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,144.3492945269856,144.35013305966277,144.35013305966277,144.35013305966277,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/11_compass.png,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,144.84945197841733,145.3490335427923,144.8512257800321,144.8512257800321,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/08_bell.png,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,145.36569439470185,None,145.36609719845,145.36609719845,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/02_pallet.png,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,145.86591037120087,145.86590425443137,145.86590425443137,145.86590425443137,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/01_gift.png,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,146.36571138586731,146.86547720991075,146.36648572969716,146.36648572969716,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/26_pineapple.png,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,146.91545976563938,None,146.90875558252446,146.90875558252446,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,wavaudio/pakito2.wav,pngimages/04_ladder.png,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,147.43182821860535,147.42794426594628,147.42794426594628,147.42794426594628,,,,,,,,,,,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/24_banana.png,wavaudio/pakito2.wav,pngimages/11_compass.png,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,147.96530201215646,None,j,0.3892584151471965,149.9652202280704,None,147.97096475050785,None,147.97096475050785,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/21_cheese.png,wavaudio/pakito2.wav,pngimages/08_bell.png,,,,,,,,,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,150.39839867750413,None,j,0.33317323884693906,152.39784046128625,None,150.4040135385585,None,150.4040135385585,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/14_coffee.png,wavaudio/pakito2.wav,pngimages/02_pallet.png,,,,,,,,,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,152.76438071372684,None,j,0.0984161973465234,154.7471031959867,None,152.75598541932413,None,152.75598541932413,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
autoConditions/train2Block2.xlsx,autoConditions/train2Block2Test.xlsx,,,wavaudio/pakito2.wav,pngimages/11_compass.png,wavaudio/pakito2.wav,pngimages/01_gift.png,,,,,,,,,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,154.88041032516628,None,j,0.3424741998896934,156.86332763941027,None,154.87548726866953,None,154.87548726866953,None,1,001,2020_Jul_03_1653,sonority,2020.1.3,60.05169762079808,
