firstAudio,secondAudio,imageLoc,whichAudio,currentPhase,feedback,alltrain1.thisRepN,alltrain1.thisTrialN,alltrain1.thisN,alltrain1.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,instructions.started,instructions.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Text.started,test1Text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test1Audio1.started,test1Audio1.stopped,test1Audio1Sound.started,test1Audio1Sound.stopped,test1Audio1Mute.started,test1Audio1Mute.stopped,test1Audio2.started,test1Audio2.stopped,test1Audio2Mute1.started,test1Audio2Mute1.stopped,test1Audio2Sound.started,test1Audio2Sound.stopped,test1Audio2Mute2.started,test1Audio2Mute2.stopped,test1Response.keys,test1Response.rt,test1Response.started,test1Response.stopped,test1Image.started,test1Image.stopped,test1F.started,test1F.stopped,test1J.started,test1J.stopped,test1Instr.started,test1Instr.stopped,test1Correct.started,test1Correct.stopped,text_2.started,text_2.stopped,image.started,image.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Text.started,test2Text.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,test2Audio1.started,test2Audio1.stopped,test2Audio1Sound.started,test2Audio1Sound.stopped,test1Audio2Mute.started,test1Audio2Mute.stopped,test2Audio2.started,test2Audio2.stopped,test2Audio2Mute1.started,test2Audio2Mute1.stopped,test2Audio2Sound.started,test2Audio2Sound.stopped,test2Audio2Mute2.started,test2Audio2Mute2.stopped,test2Response.keys,test2Response.rt,test2Response.started,test2Response.stopped,test2Image.started,test2Image.stopped,test2F.started,test2F.stopped,test2J.started,test2J.stopped,test2Instr.started,test2Instr.stopped,participant,session,date,expName,psychopyVersion,frameRate,
trainingaudio/22_kakoki1.wav,trainingaudio/22_kakoki3.wav,pngimages/22_egg.png,1,test1,trainingaudio/22_kakoki1.wav,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,207.98864958230405,None,207.98916834080592,208.98989178519696,208.98989178519696,None,209.9905914802104,None,207.98916834080592,209.99061485240236,209.99061485240236,210.99174797255546,210.99174797255546,None,f,0.1437967256642878,210.99174797255546,None,207.49234757060185,None,210.99174797255546,None,210.99174797255546,None,207.49234757060185,None,211.6575758180581,None,211.15854238718748,None,211.65802057040855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/05_titopo3.wav,trainingaudio/05_titopo2.wav,pngimages/05_megaphone.png,2,test1,trainingaudio/05_titopo2.wav,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,213.1762513404712,None,213.17662284197286,214.17740367911756,214.17740367911756,None,215.1782521408051,None,213.17662284197286,215.17829552479088,215.17829552479088,216.1792598660104,216.1792598660104,None,j,3.0815298818051815,216.1792598660104,None,212.68617827864364,None,216.1792598660104,None,216.1792598660104,None,212.68617827864364,None,219.78108663978054,None,219.2811024603434,None,219.78136148070917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/02_pitito2.wav,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,2,test1,trainingaudio/02_pitito3.wav,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,221.2999128166586,None,221.30010005878285,222.30083218822256,222.30083218822256,None,223.3016447795555,None,221.30010005878285,223.30166550865397,223.30166550865397,224.3028182629496,224.3028182629496,None,j,0.16897116787731647,224.3028182629496,None,220.80094999307767,None,224.3028182629496,None,224.3028182629496,None,220.80094999307767,None,225.00202236026524,None,224.50177878281102,None,225.00248485896736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/26_kapako1.wav,trainingaudio/26_kapako2.wav,pngimages/26_pineapple.png,1,test1,trainingaudio/26_kapako1.wav,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,226.53729897579177,None,226.53816812904552,227.53837315551937,227.53837315551937,None,228.53921406557782,None,226.53816812904552,228.53935486543924,228.53935486543924,229.54037206806242,229.54037206806242,None,f,0.15949275810271502,229.54037206806242,None,226.04045740142465,None,229.54037206806242,None,229.54037206806242,None,226.04045740142465,None,230.22303548483177,None,229.72320271562785,None,230.22345229657367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/15_kopota3.wav,trainingaudio/15_kopota2.wav,pngimages/15_barrel.png,1,test1,trainingaudio/15_kopota3.wav,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,231.8084548262879,None,231.809010587167,232.80972345964983,232.80972345964983,None,233.81064894823356,None,231.809010587167,233.81044350657612,233.81044350657612,234.8114369213581,234.8114369213581,None,f,0.9261436918750405,234.8114369213581,None,231.30934550147504,None,234.8114369213581,None,234.8114369213581,None,231.30934550147504,None,236.2614041094668,None,235.7624707375653,None,236.261834891513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/18_popata1.wav,trainingaudio/18_popata2.wav,pngimages/18_donut.png,2,test1,trainingaudio/18_popata2.wav,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,237.78019215101375,None,237.78041450819,238.78120063152164,238.78120063152164,None,239.78203814318402,None,237.78041450819,239.78196447715163,239.78196447715163,240.78322333144024,240.78322333144024,None,j,2.027298334054649,240.78322333144024,None,237.2833097972907,None,240.78322333144024,None,240.78322333144024,None,237.2833097972907,None,243.33399325637146,None,242.83449389087036,None,243.33445839816704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/06_titoka2.wav,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,2,test1,trainingaudio/06_titoka3.wav,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,244.85257249539717,None,244.85351074580103,245.8536444096826,245.83725098567083,None,246.8379268928431,None,244.85351074580103,246.8545894944109,246.83807713212445,247.83889912534505,247.83889912534505,None,j,2.0695749199949205,247.83889912534505,None,244.35915708867833,None,247.83889912534505,None,247.83889912534505,None,244.35915708867833,None,250.4233243342489,None,249.92632870655507,None,250.42355159996077,251.42406850820407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/13_kopopi1.wav,trainingaudio/13_kopopi2.wav,pngimages/13_toast.png,1,test1,trainingaudio/13_kopopi1.wav,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,251.95837968755512,None,251.9587832838297,252.9597702799365,252.9597702799365,None,253.96053265295922,None,251.9587832838297,253.96049938816577,253.96049938816577,254.96157662617043,254.96157662617043,None,f,0.9996039178222418,254.96157662617043,None,251.4707450424321,None,254.96157662617043,None,254.96157662617043,None,251.4707450424321,None,256.47818757435306,None,255.97899291664362,None,256.4785575661808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/16_kokapi2.wav,trainingaudio/16_kokapi3.wav,pngimages/16_icecream.png,1,test1,trainingaudio/16_kokapi2.wav,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,257.9968325125985,None,257.9972923682071,258.9979006508365,258.9979006508365,None,259.9987695019692,None,257.9972923682071,259.9987875879742,259.9987875879742,260.9999652625993,260.9999652625993,None,f,0.06726337037980556,260.9999652625993,None,257.49782966589555,None,260.9999652625993,None,260.9999652625993,None,257.49782966589555,None,261.5991625634953,None,261.09873095108196,None,261.59949630731717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/14_pokoto3.wav,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,2,test1,trainingaudio/14_pokoto1.wav,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,263.1176976257004,None,263.1181948618032,264.11887866072357,264.11887866072357,None,265.11978187160565,None,263.1181948618032,265.1197361466475,265.1197361466475,266.1208077208139,266.1208077208139,None,j,1.4499203306622803,266.1208077208139,None,262.6195956864394,None,266.1208077208139,None,266.1208077208139,None,262.6195956864394,None,268.0878547749482,None,267.58827989315614,None,268.0882447781041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/08_tipako2.wav,trainingaudio/08_tipako1.wav,pngimages/08_bell.png,1,test1,trainingaudio/08_tipako2.wav,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,269.60650915261357,None,269.6069335155189,270.6076713083312,270.6076713083312,None,271.60859226556494,None,269.6069335155189,271.60848084138706,271.60848084138706,272.6095086163841,272.6095086163841,None,f,1.480267629493028,272.6095086163841,None,269.11535130115226,None,272.6095086163841,None,272.6095086163841,None,269.11535130115226,None,274.61000441787763,None,274.1108350576833,None,274.6103041791357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/17_kotako2.wav,trainingaudio/17_kotako1.wav,pngimages/17_cracker.png,1,test1,trainingaudio/17_kotako2.wav,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,276.1284658515826,None,276.1290136836469,277.12982925819233,277.12982925819233,None,278.13057275237514,None,276.1290136836469,278.13052551681176,278.13052551681176,279.1316137048416,279.1316137048416,None,f,0.23125386983156204,279.1316137048416,None,275.63345894170925,None,279.1316137048416,None,279.1316137048416,None,275.63345894170925,None,279.88104246258735,None,279.3823677334003,None,279.8812999348156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/11_tokiko1.wav,trainingaudio/11_tokiko3.wav,pngimages/11_compass.png,1,test1,trainingaudio/11_tokiko1.wav,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,281.3995930057019,None,281.40027148043737,282.4008703236468,282.4008703236468,None,283.401564354822,None,281.40027148043737,283.4016043408774,283.4016043408774,284.40284242806956,284.40284242806956,None,f,0.03416161937639117,284.40284242806956,None,280.9035666277632,None,284.40284242806956,None,284.40284242806956,None,280.9035666277632,None,284.9518414990045,None,284.451919620391,None,284.95222583878785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/09_tipata2.wav,trainingaudio/09_tipata3.wav,pngimages/09_plane.png,1,test1,trainingaudio/09_tipata2.wav,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,286.4871724865399,None,286.48756664292887,287.48818927351385,287.48818927351385,None,288.48881496284156,None,286.48756664292887,288.48902712529525,288.48902712529525,289.490160622634,289.490160622634,None,f,2.1487841899506748,289.490160622634,None,285.99188427906483,None,289.490160622634,None,289.490160622634,None,285.99188427906483,None,292.15773817785083,None,291.6575474618003,None,292.15822370909154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/10_tokiti1.wav,trainingaudio/10_tokiti2.wav,pngimages/10_backpack.png,1,test1,trainingaudio/10_tokiti1.wav,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,293.6766021128744,None,293.67682522535324,294.6777080092579,294.6777080092579,None,295.67894537914543,None,293.67682522535324,295.6786708403379,295.6786708403379,296.679551735986,296.679551735986,None,j,0.4461743519641459,296.679551735986,None,293.1867046263069,None,296.679551735986,None,296.679551735986,None,293.1867046263069,None,297.6457945432514,None,297.1463778675534,None,297.64607542566955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/94_kipipi1.wav,trainingaudio/94_kipipi3.wav,pngimages/94_house.png,1,test1,trainingaudio/94_kipipi1.wav,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,299.18099224455653,None,299.1814260468818,300.1820603827946,300.1820603827946,None,301.1662371431477,None,299.1814260468818,301.1832841220312,301.16642853897065,302.1674249744974,302.1674249744974,None,f,0.2719650059007108,302.1674249744974,None,298.6886487896554,None,302.1674249744974,None,302.1674249744974,None,298.6886487896554,None,302.96686203945427,None,302.46663885144517,None,302.96709685679525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/01_kitipi1.wav,trainingaudio/01_kitipi2.wav,pngimages/01_gift.png,1,test1,trainingaudio/01_kitipi1.wav,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,304.485383886192,None,304.48602347029373,305.48644485045224,305.48644485045224,None,306.4872400735505,None,304.48602347029373,306.48738993518054,306.48738993518054,307.4884396097623,307.4884396097623,None,f,1.6398121160455048,307.4884396097623,None,303.98787965765223,None,307.4884396097623,None,307.4884396097623,None,303.98787965765223,None,309.65561277586966,None,309.15640263678506,None,309.65600542211905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/07_pitapi2.wav,trainingaudio/07_pitapi3.wav,pngimages/07_suitcase.png,1,test1,trainingaudio/07_pitapi2.wav,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,311.19094867147504,None,311.1915044328198,312.19222976546735,312.19222976546735,None,313.19296155478804,None,311.1915044328198,313.19317824812606,313.19317824812606,314.1940368670039,314.1940368670039,None,f,0.7004557400941849,314.1940368670039,None,310.69657081132755,None,314.1940368670039,None,314.1940368670039,None,310.69657081132755,None,315.41044807508587,None,314.9112439774908,None,315.41080485098064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/24_takopa1.wav,trainingaudio/24_takopa2.wav,pngimages/24_banana.png,1,test1,trainingaudio/24_takopa1.wav,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,316.978978228569,None,316.9795962907374,317.9803238888271,317.9803238888271,None,318.98094995534046,None,316.9795962907374,318.9809884307906,318.9809884307906,319.9821200403385,319.9821200403385,None,f,1.654503405559808,319.9821200403385,None,316.49052272271365,None,319.9821200403385,None,319.9821200403385,None,316.49052272271365,None,322.1661910785362,None,321.6658376250416,None,322.1665640906431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/04_kitoti2.wav,trainingaudio/04_kitoti1.wav,pngimages/04_ladder.png,1,test1,trainingaudio/04_kitoti2.wav,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,323.6845668016933,None,323.6852196007967,324.6858312818222,324.6858312818222,None,325.6865185166709,None,323.6852196007967,325.6867888267152,325.6867888267152,326.68768482562155,326.68768482562155,None,f,2.4927908503450453,326.68768482562155,None,323.1892431015149,None,326.68768482562155,None,326.68768482562155,None,323.1892431015149,None,329.705701885093,None,329.2071124888025,None,329.706064324826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/23_patoko3.wav,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,2,test1,trainingaudio/23_patoko1.wav,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,331.22409044560044,None,331.22479384066537,332.225509733893,332.225509733893,None,333.2260908687487,None,331.22479384066537,333.2262173201889,333.2262173201889,334.2273126821965,334.2273126821965,None,f,0.13814320880919695,334.2273126821965,None,330.7290944857523,None,334.2273126821965,None,334.2273126821965,None,330.7290944857523,None,334.8933508403599,None,334.39427058957517,None,334.8935935869813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/19_papipi2.wav,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,2,test1,trainingaudio/19_papipi1.wav,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,336.4119293245487,None,336.4124269383028,337.4131281054579,337.4131281054579,None,338.41385536389424,None,336.4124269383028,338.4142151605338,338.4142151605338,339.4150598086417,339.4150598086417,None,j,0.2664870638400316,339.4150598086417,None,335.92219381965697,None,339.4150598086417,None,339.4150598086417,None,335.92219381965697,None,340.1981940691359,None,339.6978742200881,None,340.1980452644639,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/25_tapapi1.wav,trainingaudio/25_tapapi2.wav,pngimages/25_apple.png,1,test1,trainingaudio/25_tapapi1.wav,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,341.71619598688557,None,341.716773647815,342.7175163491629,342.7175163491629,None,343.7181873477995,None,341.716773647815,343.71830209484324,343.71830209484324,344.71931967511773,344.71931967511773,None,f,0.16885487316176295,344.71931967511773,None,341.218861669302,None,344.71931967511773,None,344.71931967511773,None,341.218861669302,None,345.41874088142066,None,344.91836817143485,None,345.4191365484148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/21_papika1.wav,trainingaudio/21_papika3.wav,pngimages/21_cheese.png,1,test1,trainingaudio/21_papika1.wav,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,346.95383625831454,None,346.95460837334394,347.95510866772383,347.95510866772383,None,348.95913711450993,None,346.95460837334394,348.9560099528171,348.9560099528171,349.95698788715526,349.95698788715526,None,f,0.20264872908592224,349.95698788715526,None,346.4572842880152,None,349.95698788715526,None,349.95698788715526,None,346.4572842880152,None,350.6898536875844,None,350.1904838318005,None,350.6902380269021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/27_pakapa1.wav,trainingaudio/27_pakapa2.wav,pngimages/27_kiwi.png,1,test1,trainingaudio/27_pakapa1.wav,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,352.20833437778055,None,352.2089754724875,353.2095101266168,353.2095101266168,None,354.21036689523606,None,352.2089754724875,354.21051033819094,354.21051033819094,355.2114376765676,355.2114376765676,None,f,0.2781735663302243,355.2114376765676,None,351.71223474945873,None,355.2114376765676,None,355.2114376765676,None,351.71223474945873,None,356.0108698329888,None,355.5107036596164,None,356.0112605909817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/03_kikita3.wav,trainingaudio/03_kikita2.wav,pngimages/03_box.png,1,test1,trainingaudio/03_kikita3.wav,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,357.5294199979864,None,357.5299410219304,358.53067541634664,358.53067541634664,None,359.53131205523385,None,357.5299410219304,359.53144152788445,359.53144152788445,360.53243494266644,360.53243494266644,None,f,0.29586209217086434,360.53243494266644,None,357.0383010376245,None,360.53243494266644,None,360.53243494266644,None,357.0383010376245,None,361.34860110078006,None,360.84828200750053,None,361.34891030192375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/12_pokika3.wav,trainingaudio/12_pokika1.wav,pngimages/12_pie.png,1,test1,trainingaudio/12_pokika3.wav,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,362.8838561943732,None,362.8844580203295,363.8852010993287,363.8852010993287,None,364.8858690776862,None,362.8844580203295,364.88595324056223,364.88595324056223,365.8869553399272,365.8869553399272,None,f,0.45631881384178996,365.8869553399272,None,362.38820588728413,None,365.8869553399272,None,365.8869553399272,None,362.38820588728413,None,366.8698630512692,None,366.37053775042295,None,366.87027004593983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
trainingaudio/20_tatito1.wav,trainingaudio/20_tatito3.wav,pngimages/20_pizza.png,1,test1,trainingaudio/20_tatito1.wav,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,368.4050664164126,None,368.4057369623333,369.4062561355531,369.4062561355531,None,370.40705739967524,None,368.4057369623333,370.4070947426371,370.4070947426371,371.40812402777374,371.40812402777374,None,f,2.100439881440252,371.40812402777374,None,367.91758091561496,None,371.40812402777374,None,371.40812402777374,None,367.91758091561496,None,374.02576577132567,None,373.5287233237177,None,374.0261418041773,375.0266277506016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,5.879607617855072,375.043577728793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.043577728793,None,None,None,None,None,380.9497183249332,None,None,380.9497183249332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
novelaudio/64_popiti2.wav,novelaudio/64_popiti1.wav,pngimages/64_shovel.png,2,test2,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.53257355261593,None,401.53308211639524,402.53439458692446,402.53439458692446,None,403.5346457160078,None,401.53308211639524,403.53487486951053,403.53487486951053,404.55046820035204,404.55046820035204,None,j,2.611914938315749,404.55046820035204,None,401.0370769207366,None,404.55046820035204,None,404.55046820035204,None,401.0370769207366,None,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
novelaudio/69_kotota3.wav,novelaudio/69_kotota2.wav,pngimages/69_tooth.png,1,test2,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7211441828869,None,407.7215885575861,408.7222187402658,408.7222187402658,None,409.7231555555947,None,407.7215885575861,409.7231317302212,409.7231317302212,410.7241772515699,410.7241772515699,None,f,1.8731283321976662,410.7241772515699,None,407.22253628540784,None,410.7241772515699,None,410.7241772515699,None,407.22253628540784,None,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
novelaudio/78_kakoka3.wav,novelaudio/78_kakoka1.wav,pngimages/78_cow.png,2,test2,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.1925386640243,None,413.19303665542975,414.19355960469693,414.19355960469693,None,415.1941516891122,None,413.19303665542975,415.1943721584976,415.1943721584976,416.19534027576447,416.19534027576447,None,j,0.9011074444279075,416.19534027576447,None,412.6952013261616,None,416.19534027576447,None,416.19534027576447,None,412.6952013261616,None,thomas,001,2020_Aug_26_1739,condition1,2020.1.3,59.91715254313671,
