condFiles,testFiles,audio,imageLoc,audioTrue,imageTrue,audioFalse,imageFalse,truePos,falsePos,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,blockwords1.thisRepN,blockwords1.thisTrialN,blockwords1.thisN,blockwords1.thisIndex,blocktest1.thisRepN,blocktest1.thisTrialN,blocktest1.thisN,blocktest1.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,blockloop2.thisRepN,blockloop2.thisTrialN,blockloop2.thisN,blockloop2.thisIndex,blocktest2.thisRepN,blocktest2.thisTrialN,blocktest2.thisN,blocktest2.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,firstAudio,secondAudio,whichAudio,instructions.started,instructions.stopped,stimulitrain1.started,stimulitrain1.stopped,imagetrain1.started,imagetrain1.stopped,stimulitest1.started,stimulitest1.stopped,correct.started,correct.stopped,incorrect.started,incorrect.stopped,train1TestAnswer.keys,train1TestAnswer.rt,train1TestAnswer.started,train1TestAnswer.stopped,notice.started,notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,stimulitrain2.started,stimulitrain2.stopped,imagetrain2.started,imagetrain2.stopped,stimulitest2.started,stimulitest2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,correct2.started,correct2.stopped,incorrect2.started,incorrect2.stopped,test1Instr.started,test1Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,oneWarningTest1.started,oneWarningTest1.stopped,twoWarningTest1.started,twoWarningTest1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
autoConditions/train1Block5.xlsx,autoConditions/train1Block5Test.xlsx,,,trainingaudio/05_titopo2.wav,pngimages/05_megaphone.png,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,0.5,-0.5,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67.1408528262342,68.1425019473536,67.14551202009898,None,67.14551202009898,None,j,-6.018392329686321,68.1425019473536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block5.xlsx,autoConditions/train1Block5Test.xlsx,,,trainingaudio/16_kotapi2.wav,pngimages/16_icecream.png,trainingaudio/26_kapako1.wav,pngimages/26_pineapple.png,-0.5,0.5,0,4,4,4,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,68.19262668111479,69.19350251712603,68.18364388711052,None,68.18364388711052,None,j,0.749479033111129,69.15967204858316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block5.xlsx,autoConditions/train1Block5Test.xlsx,,,trainingaudio/15_kopota3.wav,pngimages/15_barrel.png,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,0.5,-0.5,0,4,4,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,69.96075555390563,70.96180885285139,69.96398484997917,None,69.96398484997917,None,j,0.7197743880096823,70.96180885285139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block5.xlsx,autoConditions/train1Block5Test.xlsx,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,71.77924220325076,None,71.7748475424014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,72.77853982775123,72.77884612116031,72.77884612116031,72.77884612116031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,trainingaudio/10_tokiti1.wav,pngimages/10_backpack.png,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,73.8134647515195,73.80814411194297,73.80814411194297,73.80814411194297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,74.84769507799648,74.8434671566938,74.8434671566938,74.8434671566938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,75.86493812772679,75.86532567651011,75.86532567651011,75.86532567651011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,76.88236989229918,76.87495889089769,76.87495889089769,76.87495889089769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,-0.5,0.5,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,77.89991191044683,78.90130004781531,77.90241995197721,None,77.90241995197721,None,j,0.9095622670138255,78.90130004781531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,trainingaudio/25_tapapi1.wav,pngimages/25_apple.png,trainingaudio/10_tokiti1.wav,pngimages/10_backpack.png,-0.5,0.5,0,5,5,5,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,79.85252818544396,80.85342358011985,79.85663641366409,None,79.85663641366409,None,j,0.1616003527888097,80.85342358011985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,trainingaudio/09_tipata2.wav,pngimages/09_plane.png,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,0.5,-0.5,0,5,5,5,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,81.08670013794908,82.0873419494601,81.08062818844337,None,81.08062818844337,None,j,0.18285247817402706,82.07060266775079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block6.xlsx,autoConditions/train1Block6Test.xlsx,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,trainingaudio/18_popata2.wav,pngimages/18_donut.png,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,82.3043365512218,None,82.297936031071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,,,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,83.3376871147717,83.32863597868709,83.32863597868709,83.32863597868709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,,,,,,,0,6,6,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,84.33831480484805,84.33851462049643,84.33851462049643,84.33851462049643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,,,,,,,0,6,6,6,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,85.33922930511763,85.33951218851143,85.33951218851143,85.33951218851143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,,,,,,,0,6,6,6,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,86.34016683775117,86.34033795731375,86.34033795731375,86.34033795731375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,,,,,,,0,6,6,6,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,87.34091671290226,87.34176105866209,87.34176105866209,87.34176105866209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,0.5,-0.5,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,88.35854889723706,89.35987435624702,88.35924304148648,None,88.35924304148648,None,j,0.17119127820478752,89.35987435624702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,trainingaudio/22_kakoki1.wav,pngimages/22_egg.png,0.5,-0.5,0,6,6,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,89.59336960873917,None,89.58828911045566,None,89.58828911045566,None,j,-0.20935070858104154,90.57750465272693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,trainingaudio/18_popata2.wav,pngimages/18_donut.png,trainingaudio/14_pokoto1.wav,pngimages/14_coffee.png,-0.5,0.5,0,6,6,6,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,90.61092114190106,90.60299663082696,90.60299663082696,None,90.60299663082696,None,j,-0.08329239732120186,91.57858679880155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block7.xlsx,autoConditions/train1Block7Test.xlsx,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,trainingaudio/05_titopo2.wav,pngimages/05_megaphone.png,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,91.61200328797568,None,91.60736750415526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,,,,,,,0,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,92.6289842212922,92.62436731648631,92.62436731648631,92.62436731648631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,trainingaudio/12_pokika3.wav,pngimages/12_pie.png,,,,,,,0,7,7,7,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,93.67937031633919,93.66973589366535,93.66973589366535,93.66973589366535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,,,,,,,0,7,7,7,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,94.68034507848206,94.68048712430755,94.68048712430755,94.68048712430755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,,,,,,,0,7,7,7,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,95.68114705973422,95.68127702298807,95.68127702298807,95.68127702298807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,,,,,,,0,7,7,7,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,96.68203588448814,96.68209712806856,96.68209712806856,96.68209712806856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,trainingaudio/12_pokika3.wav,pngimages/12_pie.png,trainingaudio/02_pitito3.wav,pngimages/02_pallet.png,-0.5,0.5,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,97.71645145199146,98.71776452637278,97.71915591094876,None,97.71915591094876,None,j,0.028817708254791796,98.71776452637278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,-0.5,0.5,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,98.80125379422098,99.80205864505842,98.79389988299226,None,98.79389988299226,None,j,0.703562208916992,99.76861330872634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,trainingaudio/05_titopo2.wav,pngimages/05_megaphone.png,-0.5,0.5,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,100.51929327482358,None,100.51135026226984,None,100.51135026226984,None,j,-0.6670059858006425,101.50348827859852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block8.xlsx,autoConditions/train1Block8Test.xlsx,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,trainingaudio/04_kitoti2.wav,pngimages/04_ladder.png,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,101.53690476777265,None,101.5321432495839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,,,,,,,0,8,8,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,102.53673833022476,102.5373334728065,102.5373334728065,102.5373334728065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,trainingaudio/26_kapako1.wav,pngimages/26_pineapple.png,,,,,,,0,8,8,8,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,103.55435503376648,103.54894520965172,103.54894520965172,103.54894520965172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,,,,,,,0,8,8,8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,104.57178679833888,104.56319661263842,104.56319661263842,104.56319661263842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,trainingaudio/16_kotapi2.wav,pngimages/16_icecream.png,,,,,,,0,8,8,8,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,105.5727028844587,105.57279169140384,105.57279169140384,105.57279169140384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,trainingaudio/03_kikita3.wav,pngimages/03_box.png,,,,,,,0,8,8,8,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,106.57346333180904,106.57376811490394,106.57376811490394,106.57376811490394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,trainingaudio/26_kapako1.wav,pngimages/26_pineapple.png,trainingaudio/16_kotapi2.wav,pngimages/16_icecream.png,-0.5,0.5,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,107.60786606155453,108.60930298239691,107.60121029691072,None,107.60121029691072,None,j,0.01513418648391962,108.59266640263377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,-0.5,0.5,0,8,8,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,108.64271947157104,109.6435389725375,108.64838521985803,None,108.64838521985803,None,j,0.07969745219452307,109.6435389725375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,trainingaudio/03_kikita3.wav,pngimages/03_box.png,trainingaudio/04_kitoti2.wav,pngimages/04_ladder.png,-0.5,0.5,0,8,8,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,109.76043664935278,None,109.7578371577547,None,109.7578371577547,None,j,-0.2633183068828657,110.74446325213648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train1Block9.xlsx,autoConditions/train1Block9Test.xlsx,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.75975828798255,None,f,5.226188161293976,110.75975828798255,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.03088292320027,None,116.03019663266605,None,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/15_kopota3.wav,pngimages/15_barrel.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.06559949798394,117.06167930492666,117.06167930492666,117.06167930492666,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.08313630548074,118.08363184228074,118.08363184228074,118.08363184228074,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/18_popata2.wav,pngimages/18_donut.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.08392590204603,119.08566888974747,119.08566888974747,119.08566888974747,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0848977946036,121.08564661245327,120.0868643099675,120.0868643099675,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1190631016274,None,121.11391796154203,121.11391796154203,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.11984439149383,122.12072045402601,122.12072045402601,122.12072045402601,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/04_kitoti2.wav,pngimages/04_ladder.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.1207166027336,123.12065135675948,123.12065135675948,123.12065135675948,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.13815017967718,124.13258781295735,124.13258781295735,124.13258781295735,,,,,,,,,,,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainingaudio/18_popata2.wav,pngimages/18_donut.png,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,0.5,-0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.15551397976233,126.1572377862758,j,0.40160532179288566,126.14039957849309,None,125.15463361277943,None,125.15463361277943,None,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,-0.5,0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.57442835238763,127.5753683015937,j,0.17648156028008088,127.5753683015937,None,126.58250872872304,None,126.58250872872304,None,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
autoConditions/train2Block1.xlsx,autoConditions/train2Block1Test.xlsx,,,trainingaudio/21_papika1.wav,pngimages/21_cheese.png,trainingaudio/01_kitipi1.wav,pngimages/01_gift.png,-0.5,0.5,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.80893151857309,128.80933764431393,j,0.11049443809315562,128.7926059141755,None,127.80150095850695,None,127.80150095850695,None,,,,,,,,,,,1,001,2020_Jul_10_0014,sonority,2020.1.3,60.013573322230414,
